
Location		Count
tcm:400-6369			1
tcm:994-2788			1
tcm:252-6481			1
tcm:300-6080			1
tcm:501-1921			1
tcm:339-4369			1
tcm:988-5189			1
tcm:662-5969			1
tcm:558-8309			1
tcm:804-6476			1
tcm:444-8708			1
tcm:886-8410			1
tcm:647-8875			1
tcm:106-2879			1
tcm:853-5348			1
tcm:990-4746			1
tcm:602-7686			1
tcm:742-4952			1
tcm:219-4945			1
tcm:783-3746			1
tcm:947-8060			1
tcm:220-7076			1
tcm:519-2346			1
tcm:652-9885			1
tcm:631-4048			1
tcm:667-4493			1
tcm:136-3646			1
tcm:878-5239			1
tcm:600-2502			1
tcm:479-5081			1
tcm:390-5162			1
tcm:937-7206			1
tcm:633-9150			1
tcm:913-3036			1
tcm:203-1316			1
tcm:444-2585			1
tcm:374-3939			1
tcm:128-7915			1
tcm:683-6508			1
tcm:487-8263			1
tcm:579-9723			1
tcm:229-3151			1
tcm:487-9591			1
tcm:585-2948			1
tcm:638-7324			1
tcm:389-5218			1
tcm:531-1528			1
tcm:266-1799			1
tcm:187-7748			1
tcm:944-7183			1
tcm:990-8286			1
tcm:126-6380			1
tcm:736-4271			1
tcm:318-1172			1
tcm:133-8999			1
tcm:890-2679			1
tcm:244-6397			1
tcm:201-9837			1
tcm:983-3489			1
tcm:470-5499			1
tcm:838-9695			1
tcm:233-2234			1
tcm:957-3643			1
tcm:767-2167			1
tcm:809-9462			1
tcm:284-8989			1
tcm:796-9907			1
tcm:869-6341			1
tcm:751-3842			1
tcm:882-8773			1
tcm:307-9363			1
tcm:324-4039			1
tcm:296-8816			1
tcm:512-6519			1
tcm:445-6286			1
tcm:626-5666			1
tcm:702-4048			1
tcm:912-2436			1
tcm:925-4203			1
tcm:681-3166			1
tcm:630-3453			1
tcm:222-6882			1
tcm:233-3596			1
tcm:985-1116			1
tcm:546-7998			1
tcm:169-4103			1
tcm:306-7403			1
tcm:374-3933			1
tcm:956-2212			1
tcm:582-6920			1
tcm:798-6279			1
tcm:185-5711			1
tcm:300-2512			1
tcm:219-4903			1
tcm:861-2478			1
tcm:690-5135			1
tcm:703-8610			1
tcm:185-5706			1
tcm:653-9146			1
tcm:255-8631			1
tcm:247-4114			1
tcm:680-7322			1
tcm:152-2639			1
tcm:976-3519			1
tcm:771-1267			1
tcm:702-4063			1
tcm:419-5961			1
tcm:310-7771			1
tcm:877-9500			1
tcm:219-7100			1
tcm:756-1150			1
tcm:552-4760			1
tcm:275-9978			1
tcm:935-9523			1
tcm:735-3662			1
tcm:739-2922			1
tcm:862-4333			1
tcm:668-6437			1
tcm:718-5847			1
tcm:801-9068			1
tcm:194-6404			1
tcm:142-1709			1
tcm:787-1707			1
tcm:657-7159			1
tcm:983-9667			1
tcm:203-1343			1
tcm:337-1823			1
tcm:276-3128			1
tcm:717-3942			1
tcm:964-3640			1
tcm:496-7215			1
tcm:193-2778			1
tcm:426-8102			1
tcm:964-4974			1
tcm:877-9517			1
tcm:598-6533			1
tcm:169-4129			1
tcm:909-5369			1
tcm:296-1356			1
tcm:828-9222			1
tcm:196-6787			1
tcm:700-8196			1
tcm:298-2909			1
tcm:506-9761			1
tcm:115-6628			1
tcm:518-9664			1
tcm:502-9172			1
tcm:720-8178			1
tcm:651-4893			1
tcm:418-1420			1
tcm:576-7583			1
tcm:553-6687			1
tcm:253-4862			1
tcm:545-3414			1
tcm:632-3741			1
tcm:454-2973			1
tcm:840-6691			1
tcm:956-8367			1
tcm:865-1705			1
tcm:306-1230			1
tcm:722-7175			1
tcm:967-4581			1
tcm:841-2464			1
tcm:595-6956			1
tcm:248-1266			1
tcm:211-3266			1
tcm:231-4578			1
tcm:249-4462			1
tcm:428-7187			1
tcm:692-5488			1
tcm:585-7815			1
tcm:954-4528			1
tcm:382-3252			1
tcm:529-9357			1
tcm:882-1253			1
tcm:634-7552			1
tcm:882-1254			1
tcm:493-8923			1
tcm:724-8720			1
tcm:579-4920			1
tcm:253-4849			1
tcm:725-9348			1
tcm:370-5138			1
tcm:686-2591			1
tcm:970-2183			1
tcm:460-5848			1
tcm:776-3758			1
tcm:625-1110			1
tcm:149-8596			1
tcm:886-7174			1
tcm:661-8849			1
tcm:470-5416			1
tcm:919-4443			1
tcm:148-3573			1
tcm:990-4755			1
tcm:987-1481			1
tcm:462-3564			1
tcm:827-8679			1
tcm:117-9150			1
tcm:220-8353			1
tcm:931-3607			1
tcm:840-5381			1
tcm:862-4373			1
tcm:259-5331			1
tcm:244-8968			1
tcm:626-3094			1
tcm:754-3492			1
tcm:177-8689			1
tcm:735-4949			1
tcm:664-9722			1
tcm:211-3248			1
tcm:472-5718			1
tcm:407-2160			1
tcm:311-4879			1
tcm:437-1288			1
tcm:280-6573			1
tcm:245-1638			1
tcm:335-5073			1
tcm:106-6332			1
tcm:417-4369			1
tcm:177-7388			1
tcm:636-7897			1
tcm:405-6240			1
tcm:645-3777			1
tcm:705-1432			1
tcm:588-5669			1
tcm:310-6496			1
tcm:642-9465			1
tcm:759-7774			1
tcm:927-8974			1
tcm:351-1785			1
A/song/can/make/or/ruin/a/person’s/day/if/they/let/it/get/to/them.			120
The/river/stole/the/gods.			59
tcm:246-2257			1
tcm:259-5352			1
tcm:633-5651			1
tcm:749-7326			1
tcm:169-4190			1
tcm:949-2234			1
tcm:494-9579			1
tcm:324-7959			1
tcm:149-8560			1
tcm:304-2282			1
tcm:598-7841			1
tcm:553-7982			1
tcm:682-6383			1
tcm:803-5805			1
tcm:726-2041			1
tcm:406-5929			1
tcm:782-6684			1
tcm:727-1737			1
tcm:829-6301			1
tcm:859-2397			1
tcm:774-2160			1
tcm:491-8659			1
tcm:448-9785			1
tcm:491-9989			1
tcm:995-7717			1
tcm:730-1980			1
tcm:754-2188			1
tcm:647-2738			1
tcm:797-9493			1
tcm:345-4689			1
tcm:615-3480			1
tcm:542-2763			1
tcm:203-1076			1
tcm:854-5747			1
tcm:613-7391			1
tcm:443-4039			1
tcm:321-2293			1
tcm:802-5272			1
tcm:125-2645			1
tcm:597-4002			1
tcm:823-2913			1
tcm:552-3031			1
tcm:548-9997			1
tcm:408-1144			1
tcm:907-7241			1
tcm:310-7015			1
tcm:648-4101			1
tcm:213-1718			1
tcm:514-4682			1
tcm:903-5393			1
tcm:612-4039			1
tcm:628-6228			1
tcm:401-1186			1
tcm:890-6288			1
tcm:425-4892			1
tcm:635-4405			1
tcm:403-2952			1
tcm:757-5750			1
tcm:843-6105			1
tcm:459-7548			1
tcm:894-9481			1
tcm:300-2370			1
tcm:177-5374			1
tcm:103-7344			1
tcm:359-2835			1
tcm:606-6955			1
tcm:232-1178			1
tcm:700-5763			1
tcm:285-2368			1
tcm:426-4264			1
tcm:585-8967			1
tcm:613-6058			1
tcm:885-8580			1
tcm:291-2092			1
tcm:692-3919			1
tcm:835-9899			1
tcm:766-5329			1
tcm:480-3024			1
tcm:957-8582			1
tcm:539-6459			1
tcm:631-3897			1
tcm:472-4151			1
tcm:939-9847			1
tcm:196-1250			1
tcm:644-5304			1
tcm:683-5286			1
tcm:715-5960			1
tcm:559-6967			1
tcm:185-4270			1
tcm:417-2029			1
tcm:493-4031			1
tcm:776-9564			1
tcm:255-2850			1
tcm:550-1612			1
tcm:493-6694			1
tcm:162-2922			1
tcm:467-6409			1
tcm:888-9703			1
tcm:861-2601			1
tcm:526-2396			1
tcm:379-8652			1
tcm:654-2929			1
tcm:611-3317			1
tcm:110-9084			1
tcm:791-5311			1
tcm:144-2084			1
tcm:247-2663			1
tcm:833-8086			1
tcm:786-8921			1
tcm:792-9968			1
tcm:209-1693			1
tcm:395-3365			1
tcm:301-4380			1
tcm:350-1083			1
tcm:915-7413			1
tcm:754-6348			1
tcm:266-5132			1
tcm:150-9209			1
tcm:566-2520			1
tcm:839-7388			1
tcm:390-2513			1
tcm:306-2956			1
tcm:684-7295			1
tcm:982-7256			1
tcm:961-7347			1
A/purple/pig/and/a/green/donkey/flew/a/kite/in/the/middle/of/the/night/and/ended/up/sunburnt.			111
tcm:931-7819			1
tcm:175-1321			1
tcm:570-7470			1
tcm:656-4330			1
tcm:257-5596			1
tcm:572-3581			1
tcm:590-4070			1
tcm:539-5156			1
tcm:611-3378			1
tcm:656-6927			1
tcm:163-3601			1
tcm:516-3847			1
tcm:721-4399			1
tcm:603-4429			1
tcm:791-7908			1
tcm:698-1058			1
tcm:669-6630			1
tcm:346-1820			1
tcm:219-4552			1
tcm:928-8440			1
tcm:832-7363			1
tcm:244-4529			1
tcm:538-4450			1
tcm:446-2110			1
tcm:797-9460			1
tcm:890-7575			1
tcm:830-2077			1
tcm:274-5394			1
tcm:153-9101			1
tcm:943-4225			1
tcm:443-5338			1
tcm:709-4913			1
tcm:521-2884			1
tcm:769-7836			1
tcm:361-2479			1
tcm:759-7122			1
tcm:953-8499			1
tcm:866-6511			1
tcm:339-2338			1
tcm:433-3727			1
tcm:752-7146			1
tcm:433-3725			1
tcm:553-7680			1
tcm:697-1681			1
tcm:731-3716			1
tcm:957-8541			1
tcm:762-7811			1
tcm:643-8168			1
tcm:643-8161			1
tcm:925-9004			1
tcm:381-1678			1
tcm:330-4472			1
tcm:286-5687			1
tcm:782-4411			1
tcm:678-7510			1
tcm:370-5959			1
tcm:926-4410			1
tcm:131-4982			1
tcm:739-9211			1
tcm:110-6851			1
tcm:327-1509			1
tcm:568-5283			1
tcm:742-4243			1
tcm:410-8201			1
tcm:344-2640			1
tcm:183-5074			1
tcm:870-7029			1
tcm:167-2406			1
tcm:655-7159			1
tcm:803-7277			1
tcm:815-1447			1
tcm:635-5783			1
tcm:722-8984			1
tcm:394-8803			1
tcm:333-7437			1
tcm:571-2805			1
tcm:574-1432			1
tcm:652-2409			1
tcm:861-7485			1
tcm:576-5412			1
tcm:534-2562			1
tcm:652-3741			1
tcm:218-2504			1
tcm:836-9241			1
tcm:528-1507			1
tcm:197-4593			1
tcm:820-4805			1
tcm:295-6529			1
tcm:952-5103			1
tcm:765-5932			1
tcm:383-3020			1
tcm:417-4630			1
tcm:160-9961			1
tcm:695-1195			1
tcm:982-1084			1
tcm:676-8374			1
tcm:421-5202			1
tcm:555-4264			1
tcm:548-6087			1
tcm:376-6113			1
tcm:380-8027			1
tcm:742-6856			1
tcm:144-4683			1
tcm:144-2024			1
tcm:878-6881			1
tcm:963-2964			1
tcm:741-9715			1
tcm:881-2299			1
tcm:754-6396			1
tcm:722-8957			1
tcm:532-6407			1
tcm:513-6195			1
tcm:383-6946			1
tcm:390-7397			1
tcm:919-1422			1
tcm:834-5272			1
tcm:421-7871			1
tcm:519-6768			1
tcm:194-9587			1
tcm:784-4948			1
tcm:910-4814			1
tcm:638-8685			1
tcm:596-9466			1
tcm:941-7630			1
tcm:988-1665			1
tcm:256-8404			1
tcm:504-6591			1
tcm:605-9758			1
tcm:205-5034			1
tcm:276-6293			1
tcm:679-4776			1
tcm:678-2708			1
tcm:920-1627			1
tcm:172-1451			1
tcm:302-4649			1
tcm:512-5468			1
tcm:870-3540			1
tcm:252-2985			1
tcm:134-7944			1
tcm:877-4847			1
tcm:424-2804			1
tcm:739-5740			1
tcm:872-6278			1
tcm:806-4913			1
tcm:141-7082			1
tcm:830-5926			1
tcm:386-4274			1
tcm:981-1690			1
tcm:626-3556			1
tcm:325-6757			1
tcm:138-7195			1
tcm:760-2553			1
tcm:507-1634			1
tcm:760-1223			1
tcm:182-9285			1
tcm:117-8622			1
tcm:918-2498			1
tcm:474-2054			1
tcm:666-3749			1
tcm:309-2841			1
tcm:793-4491			1
tcm:283-3108			1
tcm:606-9181			1
tcm:538-5701			1
tcm:869-9475			1
tcm:998-4606			1
tcm:319-3986			1
tcm:441-8823			1
tcm:710-5558			1
tcm:738-8534			1
tcm:626-2212			1
tcm:609-1192			1
tcm:447-1951			1
tcm:856-8421			1
tcm:215-8852			1
tcm:373-1486			1
tcm:472-4186			1
tcm:876-6314			1
tcm:539-7736			1
tcm:201-9302			1
tcm:386-4224			1
tcm:421-7839			1
tcm:840-2781			1
tcm:490-4181			1
tcm:113-1879			1
tcm:350-4930			1
tcm:345-3320			1
tcm:205-5006			1
tcm:776-8229			1
tcm:552-3067			1
tcm:102-6678			1
tcm:225-4213			1
tcm:340-9196			1
tcm:862-8169			1
tcm:386-6873			1
tcm:768-3184			1
tcm:792-2523			1
tcm:106-3657			1
tcm:795-6704			1
tcm:707-3143			1
tcm:549-3160			1
tcm:990-7482			1
tcm:853-9913			1
tcm:866-7895			1
tcm:746-3908			1
tcm:274-1860			1
tcm:319-3967			1
tcm:212-4533			1
tcm:755-2143			1
tcm:910-3514			1
tcm:303-6660			1
tcm:205-6328			1
tcm:779-5909			1
tcm:100-3090			1
tcm:128-9118			1
The/lake/is/a/long/way/from/here.			120
tcm:893-2582			1
tcm:648-1989			1
tcm:564-2013			1
tcm:591-6090			1
tcm:491-3997			1
tcm:678-6271			1
tcm:618-9495			1
tcm:900-1105			1
tcm:290-2651			1
tcm:677-5535			1
tcm:483-3719			1
tcm:183-8994			1
tcm:175-8833			1
tcm:589-7705			1
tcm:268-8744			1
tcm:703-6039			1
tcm:959-5167			1
tcm:719-3432			1
tcm:904-7371			1
tcm:580-9962			1
tcm:179-8090			1
Wednesday/is/hump/day,/but/has/anyone/asked/the/camel/if/he’s/happy/about/it?			91
tcm:892-1957			1
tcm:628-1400			1
tcm:265-5753			1
tcm:278-4137			1
tcm:660-8836			1
tcm:931-6528			1
tcm:361-8641			1
tcm:628-2782			1
tcm:666-2458			1
tcm:583-1090			1
tcm:264-7334			1
tcm:314-6744			1
tcm:488-2897			1
tcm:220-8271			1
tcm:388-7703			1
tcm:723-2195			1
tcm:882-6891			1
tcm:998-4523			1
tcm:385-9704			1
tcm:469-8735			1
tcm:301-6917			1
tcm:150-3128			1
tcm:301-6911			1
tcm:114-6180			1
tcm:433-8668			1
tcm:192-7305			1
tcm:143-7491			1
tcm:257-9177			1
tcm:476-9172			1
tcm:116-5316			1
tcm:462-7435			1
tcm:227-9575			1
tcm:327-8982			1
tcm:416-7551			1
tcm:559-9227			1
tcm:183-5101			1
tcm:759-2394			1
tcm:203-7161			1
tcm:690-7000			1
tcm:615-8235			1
tcm:932-1003			1
tcm:340-3023			1
tcm:652-8661			1
tcm:542-7512			1
tcm:906-1678			1
tcm:174-6754			1
tcm:835-4977			1
tcm:112-3440			1
tcm:137-7892			1
tcm:527-9189			1
tcm:679-2079			1
tcm:811-1293			1
tcm:891-2082			1
tcm:868-4319			1
tcm:425-9652			1
tcm:560-9319			1
tcm:614-6361			1
tcm:830-9446			1
tcm:628-1442			1
tcm:450-9783			1
tcm:627-1996			1
tcm:321-7198			1
tcm:403-6415			1
tcm:864-1229			1
tcm:905-8113			1
tcm:378-1885			1
tcm:624-9235			1
tcm:631-8768			1
tcm:254-4424			1
tcm:510-5049			1
tcm:250-9181			1
tcm:673-1953			1
tcm:107-5710			1
tcm:678-1468			1
tcm:146-9976			1
tcm:719-9691			1
Someone/I/know/recently/combined/Maple/Syrup/&/buttered/Popcorn/thinking/it/would/taste/like/caramel/popcorn./It/didn’t/and/they/don’t/recommend/anyone/else/do/it/either.			118
tcm:897-3206			1
tcm:277-8280			1
tcm:688-5688			1
tcm:356-2043			1
tcm:546-3289			1
tcm:288-9640			1
tcm:808-9357			1
tcm:121-6976			1
tcm:158-7629			1
tcm:629-2078			1
tcm:177-1785			1
tcm:434-9201			1
tcm:516-7403			1
tcm:176-8176			1
tcm:502-2645			1
tcm:534-7308			1
tcm:397-8762			1
tcm:439-7856			1
tcm:640-7042			1
tcm:638-8773			1
tcm:836-5778			1
tcm:172-2709			1
tcm:146-7371			1
tcm:793-5857			1
tcm:613-1137			1
tcm:898-6477			1
tcm:488-1516			2
tcm:758-2852			1
tcm:800-7401			1
tcm:226-6366			1
tcm:391-8052			1
tcm:505-9989			1
tcm:986-9186			1
tcm:273-8203			1
tcm:624-9291			1
tcm:928-3544			1
tcm:665-2940			1
tcm:112-2104			1
tcm:101-5080			1
tcm:625-8965			1
tcm:591-1109			1
tcm:550-5219			1
tcm:315-8630			1
tcm:572-8325			1
tcm:751-2870			1
tcm:358-6914			1
tcm:613-2438			1
tcm:134-7876			1
tcm:382-9700			1
tcm:814-6926			1
tcm:545-7532			1
tcm:875-3815			1
tcm:586-3479			1
tcm:638-7461			1
tcm:318-2356			1
tcm:407-1807			1
tcm:706-1036			1
tcm:591-3776			1
tcm:114-3972			1
tcm:397-7414			1
tcm:992-1843			1
tcm:291-3331			1
tcm:175-7574			1
tcm:923-2779			1
tcm:206-8319			1
tcm:398-3162			1
tcm:935-1732			1
tcm:215-6143			1
tcm:137-5287			1
tcm:521-7751			1
tcm:350-7265			1
tcm:521-7750			1
tcm:867-7240			1
tcm:751-1537			1
tcm:323-7697			1
tcm:900-1181			1
tcm:612-6702			1
tcm:740-7791			1
tcm:634-9818			1
tcm:147-4616			1
tcm:841-4795			1
tcm:361-7398			1
tcm:485-7885			1
tcm:445-8925			1
tcm:889-9056			1
tcm:294-4617			1
tcm:493-6633			1
tcm:869-3329			1
tcm:190-9442			1
tcm:837-7647			1
tcm:748-7979			1
tcm:807-7490			1
tcm:703-8701			1
tcm:419-2570			1
tcm:375-5533			1
tcm:500-6584			1
tcm:734-7987			1
tcm:430-8644			1
tcm:486-8466			1
tcm:355-8868			1
tcm:519-9002			1
tcm:378-5397			1
tcm:497-3712			1
tcm:414-2277			1
tcm:718-5730			1
tcm:851-1494			1
tcm:948-9494			1
tcm:643-4689			1
tcm:768-5750			1
tcm:874-6728			1
tcm:106-8438			1
tcm:725-3901			1
tcm:214-6876			1
tcm:540-2367			1
tcm:614-2839			1
tcm:224-7115			1
tcm:318-3673			1
tcm:782-5694			1
tcm:110-9033			1
tcm:853-9886			1
tcm:539-5085			1
tcm:914-9048			1
tcm:752-7223			1
tcm:702-1906			1
tcm:415-1915			1
tcm:268-2628			1
tcm:615-3415			1
tcm:460-4657			1
tcm:735-3767			1
tcm:576-4192			1
tcm:445-8943			1
tcm:701-7709			1
tcm:889-9075			1
tcm:302-8201			1
tcm:311-6702			1
tcm:751-7728			1
tcm:162-7782			1
tcm:328-2321			1
If/the/Easter/Bunny/and/the/Tooth/Fairy/had/babies/would/they/take/your/teeth/and/leave/chocolate/for/you?			120
tcm:354-4311			1
tcm:770-4034			1
tcm:994-9215			1
tcm:397-1238			1
tcm:640-7059			1
tcm:280-2904			1
tcm:543-9616			1
tcm:135-2583			1
tcm:124-5496			1
tcm:318-4983			1
tcm:929-4348			1
tcm:385-8425			1
tcm:469-2587			1
tcm:500-5226			1
tcm:256-4979			1
tcm:598-9942			1
tcm:491-7487			1
tcm:120-8384			1
tcm:201-5734			1
tcm:605-2317			1
tcm:253-3639			1
tcm:488-6381			1
tcm:762-5296			1
tcm:341-1463			1
tcm:123-3537			1
tcm:644-6579			1
tcm:929-6951			1
tcm:696-5761			1
tcm:214-5575			1
tcm:939-3656			1
tcm:695-3852			2
tcm:367-6502			1
tcm:256-3654			1
tcm:158-1481			1
tcm:910-8420			1
tcm:982-4950			1
tcm:918-7271			1
tcm:308-6926			1
tcm:923-2719			1
tcm:268-1345			1
tcm:681-5641			1
tcm:193-9263			1
tcm:294-2002			1
tcm:567-8086			1
tcm:199-8654			1
tcm:517-4542			1
tcm:243-6097			1
tcm:120-4835			1
tcm:672-9525			1
tcm:440-5530			1
tcm:726-5215			1
tcm:171-6985			1
tcm:319-6207			1
tcm:682-6286			1
tcm:379-1165			1
tcm:395-2099			1
tcm:756-6758			1
tcm:143-1351			1
tcm:235-7276			1
tcm:122-6296			1
tcm:277-2099			1
tcm:377-3261			1
tcm:292-6763			1
tcm:163-4874			1
tcm:637-8393			1
tcm:339-2263			1
tcm:496-2905			1
tcm:258-1345			1
tcm:745-1991			1
tcm:656-4248			1
tcm:880-6307			1
tcm:445-8985			1
tcm:647-7075			1
tcm:823-1528			1
tcm:706-8505			1
tcm:752-7215			1
tcm:984-1521			1
tcm:760-7374			1
tcm:296-3641			1
tcm:703-2583			1
tcm:383-3091			1
I/would/have/gotten/the/promotion,/but/my/attendance/wasn’t/good/enough.			133
tcm:746-1286			1
tcm:294-5973			1
tcm:712-7016			1
tcm:661-4575			1
tcm:504-1671			1
tcm:765-9450			1
tcm:367-5203			1
tcm:978-1921			1
tcm:551-9734			1
tcm:324-2141			1
tcm:885-7312			1
tcm:356-5925			1
tcm:760-8691			1
tcm:928-8381			1
tcm:251-1348			1
tcm:400-6695			1
tcm:329-5553			1
tcm:455-5684			1
tcm:814-4353			1
tcm:932-1051			1
tcm:598-1182			1
tcm:279-8703			1
tcm:435-6561			1
tcm:511-8210			1
tcm:583-2373			1
tcm:752-9868			1
tcm:559-5539			1
tcm:701-7688			1
tcm:641-5591			1
tcm:677-5664			1
tcm:369-5862			1
tcm:208-9435			1
tcm:302-9593			1
tcm:857-9282			1
tcm:569-7362			1
tcm:215-8930			1
tcm:885-7123			1
tcm:892-7969			1
tcm:141-8467			1
tcm:723-7196			1
tcm:449-4760			1
tcm:421-7912			1
tcm:926-4568			1
tcm:568-4022			1
tcm:790-4720			1
tcm:978-1748			1
tcm:703-2696			1
tcm:324-4662			1
tcm:353-2357			1
tcm:477-2841			1
tcm:893-6009			1
tcm:402-9407			1
tcm:580-4975			1
tcm:146-1356			1
tcm:877-7175			1
tcm:218-1116			1
tcm:535-4461			1
tcm:428-4617			1
tcm:472-4273			1
tcm:892-7955			1
tcm:812-8069			1
tcm:676-2309			1
tcm:374-4651			1
tcm:805-7653			1
tcm:699-7587			1
tcm:819-9597			1
tcm:176-3458			1
tcm:872-7631			1
tcm:314-1952			1
tcm:131-3570			1
tcm:817-7958			1
tcm:880-7834			1
tcm:821-1268			1
tcm:864-8769			1
tcm:697-1591			1
tcm:382-3519			1
tcm:856-9653			1
tcm:936-7211			1
tcm:474-5816			1
tcm:976-8953			1
tcm:217-1770			1
tcm:374-5994			1
tcm:862-9399			1
tcm:328-3482			1
tcm:626-7194			1
tcm:775-6135			1
tcm:761-5925			1
tcm:776-9698			1
tcm:881-9670			1
tcm:113-1770			1
tcm:374-3335			1
tcm:335-2947			1
tcm:367-1602			1
tcm:412-3714			1
tcm:474-8081			1
tcm:551-4886			1
tcm:812-8042			1
tcm:228-5368			1
tcm:633-4078			1
tcm:780-6680			1
tcm:507-5267			1
tcm:553-6462			1
tcm:959-6308			1
tcm:337-4327			1
tcm:458-5692			1
tcm:118-5003			1
tcm:432-2994			1
tcm:318-8475			1
tcm:668-1466			1
tcm:600-4484			1
tcm:138-3766			1
tcm:886-6923			1
tcm:241-2165			1
tcm:830-2183			1
tcm:983-8001			1
tcm:607-3378			1
tcm:395-3463			1
tcm:604-5236			1
tcm:607-2046			1
tcm:761-5900			1
tcm:325-7980			1
tcm:545-1425			1
tcm:945-9650			1
tcm:103-8753			1
tcm:418-7896			1
tcm:361-2354			1
tcm:703-1322			1
tcm:432-1653			1
tcm:213-2981			1
tcm:805-6333			1
tcm:212-3133			1
tcm:336-1047			1
tcm:124-1869			1
tcm:200-8572			1
tcm:501-7071			1
tcm:903-5483			1
tcm:952-5245			1
tcm:228-5346			1
tcm:273-5854			1
tcm:930-4663			1
tcm:371-8556			1
tcm:593-5121			1
tcm:958-9394			1
tcm:253-1151			1
tcm:698-2287			1
tcm:629-5921			1
tcm:655-7030			1
tcm:882-9065			1
tcm:174-1815			1
tcm:269-9521			1
tcm:600-3130			1
tcm:935-6754			1
tcm:336-1076			1
tcm:233-8123			1
tcm:667-9197			1
tcm:914-5593			1
tcm:225-4194			1
tcm:626-7150			1
tcm:359-1440			1
tcm:395-3445			1
tcm:393-7177			1
tcm:926-4545			1
tcm:128-4176			1
tcm:824-2206			1
tcm:840-2847			1
tcm:525-5948			1
tcm:444-7262			1
tcm:626-7159			1
tcm:823-5290			1
tcm:200-9888			1
tcm:168-3270			1
tcm:759-8354			1
tcm:743-6181			1
I/think/I/will/buy/the/red/car,/or/I/will/lease/the/blue/one.			102
tcm:470-3974			1
tcm:414-2296			1
tcm:325-5343			1
tcm:465-3897			1
tcm:228-5327			1
tcm:749-1058			1
tcm:640-9702			1
tcm:291-3468			1
tcm:947-9995			1
tcm:281-3492			1
tcm:875-3758			1
tcm:516-3769			1
tcm:569-8613			1
tcm:279-3891			1
tcm:483-3828			1
tcm:676-8494			1
tcm:523-6955			1
tcm:312-3865			1
tcm:819-3426			1
tcm:283-3270			1
tcm:735-7465			1
tcm:945-3527			1
tcm:655-9679			1
tcm:948-5793			1
tcm:787-3349			1
tcm:302-3417			1
tcm:178-8540			1
tcm:823-7888			1
tcm:241-8347			1
tcm:170-7888			1
tcm:907-3837			1
tcm:353-9827			1
tcm:495-8134			1
tcm:653-9404			1
tcm:229-2536			1
tcm:834-4067			1
tcm:842-9032			1
tcm:626-3696			1
tcm:537-7113			1
tcm:600-9345			1
tcm:420-1352			1
tcm:713-1862			1
tcm:763-2299			1
tcm:390-3901			1
tcm:948-4451			1
tcm:902-2796			1
tcm:722-7740			1
tcm:523-5619			1
tcm:883-3385			1
tcm:646-1570			1
tcm:291-2131			1
tcm:191-4018			1
tcm:952-5270			1
tcm:127-2395			1
tcm:242-1773			1
tcm:961-8704			1
tcm:997-7377			1
tcm:215-7661			1
tcm:824-8325			1
tcm:748-1614			1
tcm:904-8771			1
tcm:568-1842			1
tcm:870-3423			1
tcm:524-7422			1
tcm:410-7038			1
tcm:452-3297			1
tcm:591-2641			1
tcm:883-2046			1
tcm:268-8836			1
tcm:689-2887			1
tcm:239-6094			1
tcm:352-2900			1
tcm:474-5896			1
tcm:382-8388			1
tcm:428-2056			1
tcm:592-5746			1
tcm:941-7760			1
tcm:186-2602			1
tcm:422-7348			1
tcm:412-7232			1
tcm:187-6637			1
tcm:874-1734			1
tcm:711-5069			1
tcm:529-3496			1
tcm:983-4514			1
tcm:705-6413			1
tcm:829-1214			1
tcm:891-2234			1
tcm:940-9330			1
tcm:487-3180			1
tcm:195-6829			1
tcm:731-8427			1
tcm:164-2695			1
tcm:267-2236			1
tcm:706-2310			1
tcm:745-4270			1
tcm:147-4413			1
tcm:160-7409			1
tcm:436-2253			1
tcm:597-7829			1
tcm:165-4687			1
tcm:164-1361			1
tcm:965-2701			1
tcm:135-7230			1
tcm:489-9747			1
tcm:764-1430			1
tcm:861-8848			1
tcm:578-8067			1
tcm:871-5669			1
tcm:556-2562			1
tcm:288-9804			1
tcm:532-8971			1
tcm:995-8351			1
tcm:229-2587			1
tcm:900-1015			1
tcm:293-2467			1
tcm:971-1182			1
tcm:672-2206			1
tcm:942-7100			1
tcm:843-9927			1
tcm:441-7614			1
tcm:419-6177			1
tcm:642-7502			1
tcm:347-3732			1
tcm:907-2551			1
tcm:432-5182			1
tcm:133-9554			1
tcm:820-4799			1
tcm:743-8792			1
tcm:781-9723			1
tcm:404-7258			1
tcm:674-3775			1
tcm:822-5824			1
tcm:413-4407			1
tcm:867-3501			1
tcm:296-8628			1
tcm:948-4414			1
tcm:827-3672			1
tcm:731-8445			1
tcm:340-5709			1
tcm:399-4046			1
tcm:377-8286			1
tcm:797-5828			1
tcm:114-1362			1
tcm:256-7236			1
tcm:749-4975			1
tcm:767-3778			1
tcm:270-5953			1
tcm:348-3156			1
tcm:178-9890			1
tcm:827-2317			1
tcm:661-8268			1
tcm:403-6625			1
tcm:991-3408			1
tcm:885-3622			1
tcm:995-7047			1
tcm:101-2779			1
tcm:773-2195			1
tcm:256-8560			1
tcm:748-5174			1
tcm:679-5948			1
tcm:347-3713			1
tcm:599-3343			1
tcm:109-2145			1
tcm:583-8584			1
tcm:786-7583			1
tcm:271-4282			1
tcm:797-8076			1
tcm:437-1988			1
tcm:513-1216			1
tcm:152-2363			1
tcm:550-6373			1
tcm:898-7703			1
tcm:358-3134			1
tcm:711-2835			1
